team_name,start_time,end_time,prize_category,sponsor_name,location
Test2513,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,43
Test3013,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,44
Test3013,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,44
Test3013,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,44
Test3113,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,45
Test3113,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,45
Test3213,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,46
Test3213,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,46
Test3213,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,46
Test3313,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,47
Test3313,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,47
Test3313,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,47
Test3413,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,48
Test3413,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,48
Test3413,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,48
Test3513,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,49
Test3513,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,49
Test2014,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,50
Test2014,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,50
Test2014,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,50
Test2114,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,51
Test2114,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,51
Test2214,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,52
Test2214,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,52
Test2214,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,52
Test2314,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,53
Test2314,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,53
Test2314,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,53
Test2414,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,54
Test2414,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,54
Test2414,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,54
Test2514,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,55
Test2514,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,55
Test3014,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,56
Test3014,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,56
Test3014,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,56
Test3114,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,57
Test3114,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,57
Test3214,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,58
Test3214,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,58
Test3214,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,58
Test3314,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,59
Test3314,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,59
Test3314,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,59
Test3414,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,60
Test3414,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,60
Test3414,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,60
Test3514,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,61
Test3514,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,61
Test2015,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,62
Test2015,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,62
Test2015,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,62
Test2115,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,63
Test2115,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,63
Test2215,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,64
Test2215,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,64
Test2215,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,64
Test2315,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,65
Test2315,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,65
Test2315,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,65
Test2415,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,66
Test2415,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,66
Test2415,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,66
Test2515,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,67
Test2515,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,67
Test3015,Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,68
Test3015,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,68
Test3015,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,68
Test3115,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,69
Test3115,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,69
Test3215,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,70
Test3215,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,70
Test3215,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,70
Test4014,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,71
Test4014,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,71
Test4014,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,71
Test4114,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,72
Test4114,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,72
Test4214,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,73
Test4214,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,73
Test4214,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,73
Test4314,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,74
Test4314,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,74
Test4314,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,74
Test4414,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,75
Test4414,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,75
Test4414,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,75
Test4514,Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,76
Test4514,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,76
Test4015,Sun Oct 22 2023 12:15:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Best Hack Promoting Education or Public Health,Bloomberg,77
Test4015,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Financial Hack,Capital One,77
Test4015,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Education Hack,Technica,77
Test4115,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Use of FinTech,T. Rowe Price,78
Test4115,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Hack for Sustainability,Optiver,78
Test4215,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Climate Change Sentiment Analysis and Impacts on Housing,Fannie Mae,79
Test4215,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Most “Ever Vigilant” Hack Against Spyware,CACI International,79
Test4215,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Gamification Hack - Create Your Own Reality,Technica,79
Test4315,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Accessibility Solution,Technica,80
Test4315,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Startup Track Hack,Technica,80
Test4315,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Research Track Hack,Technica,80
Test4415,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best UI/UX Hack,Technica,81
Test4415,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (College),Technica,81
Test4415,Sun Oct 22 2023 12:20:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:25:00 GMT-0400 (Eastern Daylight Time),Best Beginner Hack (Middle & High School),Technica,81
Test4515,Sun Oct 22 2023 12:30:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Best Social Good Hack,Technica,82
Test4515,Sun Oct 22 2023 12:35:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:40:00 GMT-0400 (Eastern Daylight Time),Best Active-Wellness/Health Hack - Herbal Apothecary,Technica,82
MLHTest0,,,MLH Prizes,MLH,83
MLHTest1,,,MLH Prizes,MLH,84
MLHTest2,,,MLH Prizes,MLH,85
Test401,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Innovation Hack,Technica,
Test401,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Use of AI,Technica,
Test411,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Hack for Social Impact,Technica,
Test411,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Use of Data,Technica,
Test421,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Use of Blockchain,Technica,
Test421,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Hack for Education,Technica,
Test431,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Mobile App,Technica,
Test431,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Hack for Accessibility,Technica,
Test441,Sun Oct 22 2023 12:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Best Hack for Health,Technica,
Test441,Sun Oct 22 2023 12:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 22 2023 12:10:00 GMT-0400 (Eastern Daylight Time),Best Use of IoT,Technica,
